NU_INSCRICAO;NU_IDADE;TP_ANO_CONCLUIU;IN_TREINEIRO;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DISLEXIA;IN_DISCALCULIA;IN_SABATISTA;IN_GESTANTE;IN_IDOSO;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_LINGUA;NU_NOTA_MT;TP_SEXO_M;CO_PROVA_MT_1;CO_PROVA_MT_2;CO_PROVA_MT_3;CO_PROVA_MT_4;CO_PROVA_MT_5;CO_PROVA_MT_6;CO_PROVA_MT_7;CO_PROVA_MT_8;Q001_B;Q001_C;Q001_D;Q001_E;Q001_F;Q001_G;Q001_H;Q002_B;Q002_C;Q002_D;Q002_E;Q002_F;Q002_G;Q002_H;Q006_B;Q006_C;Q006_D;Q006_E;Q006_F;Q006_G;Q006_H;Q006_I;Q006_J;Q006_K;Q006_L;Q006_M;Q006_N;Q006_O;Q006_P;Q006_Q;Q024_B;Q024_C;Q024_D;Q024_E;Q025_B;Q026_B;Q026_C;Q047_B;Q047_C;Q047_D;Q047_E;CO_UF_RESIDENCIA_12;CO_UF_RESIDENCIA_13;CO_UF_RESIDENCIA_14;CO_UF_RESIDENCIA_15;CO_UF_RESIDENCIA_16;CO_UF_RESIDENCIA_17;CO_UF_RESIDENCIA_21;CO_UF_RESIDENCIA_22;CO_UF_RESIDENCIA_23;CO_UF_RESIDENCIA_24;CO_UF_RESIDENCIA_25;CO_UF_RESIDENCIA_26;CO_UF_RESIDENCIA_27;CO_UF_RESIDENCIA_28;CO_UF_RESIDENCIA_29;CO_UF_RESIDENCIA_31;CO_UF_RESIDENCIA_32;CO_UF_RESIDENCIA_33;CO_UF_RESIDENCIA_35;CO_UF_RESIDENCIA_41;CO_UF_RESIDENCIA_42;CO_UF_RESIDENCIA_43;CO_UF_RESIDENCIA_50;CO_UF_RESIDENCIA_51;CO_UF_RESIDENCIA_52;CO_UF_RESIDENCIA_53;TP_COR_RACA_1;TP_COR_RACA_2;TP_COR_RACA_3;TP_COR_RACA_4;TP_COR_RACA_5;TP_NACIONALIDADE_1;TP_NACIONALIDADE_2;TP_NACIONALIDADE_3;TP_NACIONALIDADE_4;TP_ST_CONCLUSAO_2;TP_ST_CONCLUSAO_3;TP_ST_CONCLUSAO_4;TP_ESCOLA_2;TP_ESCOLA_3;TP_ESCOLA_4
e6ce84cea68c81ba84e2f25425e1f7330939e19b;19;0;0;0;0;0;0;0;0;0;0;1;1;1;0;488.5;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
f310c14619bab9a660a79f694ca5a8ff05c21a78;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;504.5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
b9189e1a7f5f9cfb04b822c63e34915a996e2ed3;24;6;0;0;0;0;0;0;0;0;0;1;1;1;0;603.3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1107b83510f26d75148d070cc97dc6532f088766;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;594.6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
753912f32c770672483a44000acb9d30eeda9fde;19;1;0;0;0;0;0;0;0;0;0;1;1;1;0;447.1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
e9d309d94dff913f1161b7c670513b4152a7518f;20;4;0;0;0;0;0;0;0;0;0;1;1;1;0;769.1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
3879896344e34212f4bf5c97d4bea84c77b84110;16;0;0;0;0;0;0;0;0;0;0;1;1;1;0;435.0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
9b7d7b45244e9833f83a903062a86633a61dc5c4;20;3;0;0;0;0;0;0;0;0;0;1;1;1;1;516.4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ed4574df9905da180a4929c40eece7423974d5a7;26;5;0;0;0;0;0;0;0;0;0;1;1;1;0;463.1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
b02be79eb6ac55933cf62b893aeafa8cac714a95;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;622.7;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
50c2166d2eaa9ebfb2eb08b885dacf11e0710a04;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;578.9;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
d5028c1ed27d33b9284dd5e274367a0145e26dcc;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;549.9;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
9aa84ad8b13e2ec33e887c320d366f0176f31d50;23;6;0;0;0;0;0;0;0;0;0;1;1;1;0;743.3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
4d0aeb7363c9f2c3c61251c3a0907ed7a90e3f83;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;493.4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
2d4e66ba1f59785c04a5a898481a44371929ce8b;17;0;1;0;0;0;0;0;0;0;0;1;1;1;0;368.7;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
f845e39f4a4eb2f85970016db8deab708ea34558;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;615.8;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
8f3d8d397be37f2d12d0a381f0243524f9fcdec1;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;511.8;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
44698b31a4ad2e6a89f9a0ac3b16d4cfde552b92;19;2;0;0;0;0;0;0;0;0;0;1;1;1;1;620.0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
202e0cf8b199a24518fc24ad53334b1df4b7b466;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;492.0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
4ffedfeb7493486bb1d5d7ef1643fa27ec3b931b;19;0;0;0;0;0;0;0;0;0;0;1;1;1;1;375.8;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
4fcfafd8305bf45396ebe0a95ece38866e60f1d7;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;480.5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
bf92097d99f18f9a11d6015c3bcaa34f50034953;17;0;1;0;0;0;0;0;0;0;0;1;1;1;1;608.5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
cb7ec65b3d4623550c3f50299c6bcd4df98ce1cc;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;432.5;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
89eebcf93dc4033a6b64922d1547960888244173;23;5;0;0;0;0;0;0;0;0;0;1;1;1;1;488.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
d05876bfc7ed3bd6ada7b8ecea5b19f6db70fa2a;18;1;0;0;0;0;0;0;0;0;0;1;1;1;0;387.1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2308a96be6d26f43fbf2798017060bdd9adf1cc8;29;9;0;0;0;0;0;0;0;0;0;1;1;1;1;578.9;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1f4f8915c0ccabe30942b1def0c2ddfa2a9f60a1;18;1;0;0;0;0;0;0;0;0;0;1;1;1;1;456.4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
7ab9a361bcb98143115df53c3160a232f5590890;15;0;1;0;0;0;0;0;0;0;0;1;1;1;0;353.3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
a9623fbfd39dd58ef22d873819b83afae4a9afa1;19;0;0;0;0;0;0;0;0;0;0;1;1;1;1;415.8;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
8bc7fbcb3d1efab3b5e4fe0216d6226372c0c7c9;24;6;0;0;0;0;0;0;0;0;0;1;1;1;0;582.1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
75b49b7bf73556f486b7864324dd8b006f48fbe8;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;583.2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
be84d224ee2b6fe3b14112b5d219794e60727cea;21;0;0;0;0;0;0;0;0;0;0;1;1;1;1;385.9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
ec54d9f021daec010f6ea7db70979ec7e356720b;34;10;0;0;0;0;0;0;0;0;0;1;1;1;1;327.6;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
d239f3e94706b26302f95bbe2f1df9838731c2e8;38;10;0;0;0;0;0;0;0;0;0;1;1;1;1;431.7;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
adb4cc455bb23a0bbd7875b520f95e6bfdfc6233;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;417.7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
68d16bc1f3553e9dc0df12d96a8cb1f258350c9c;52;10;0;0;0;0;0;0;0;0;0;1;1;1;1;386.9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2b5762a33b80935ed7dc0ae1d78e89d0a87d3761;16;0;0;0;0;0;0;0;0;0;0;1;1;1;0;562.1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
156822e21ac4f6095e0217052b9b790c029a0a30;20;3;0;0;0;0;0;0;0;0;0;1;1;1;1;629.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
cae8abc083470754db4e9a664a66ecc33d21a45f;20;3;0;0;0;0;0;0;0;0;0;1;1;1;0;758.3;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
ba71fd0ebaa7fd276824617f8739417cddda82be;19;0;0;0;0;0;0;0;0;0;0;1;1;1;1;440.6;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
c9d36e630ce4c5b72d153b39c1b68d602b0d4b24;28;9;0;0;0;0;0;0;0;0;0;1;1;1;1;459.8;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0a4a4828eb1e2365a48876e4489fc4009a2d8cc3;20;3;0;0;0;0;0;0;0;0;0;1;1;1;0;438.7;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
42741b1b5c59a1b24575caa60bcd16b88f9e3209;34;10;0;0;0;0;0;0;0;0;0;1;1;1;0;477.0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
55beb01c684d5357226028be2bb24f19cc4420c9;20;1;0;0;0;0;0;0;0;0;0;1;1;1;1;409.9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
6e3859ea783a98515b4ea5a40de1cc74d8e956a4;20;2;0;0;0;0;0;0;0;0;0;1;1;1;0;548.6;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
8af0a3528199472b15beb77ca048e834ae49c145;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;367.4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
ec448ea51c2ef4500c6aca956dbeccfd3ee4b162;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;745.6;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
c0d9812ece1c8116e8257d488ed60febc2ae26b9;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;512.5;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
98df85e16d671cb523429cd0974e4c691afc494e;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;435.0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
1d91fec4e9eff98e7b17c4ef759126044c43827f;27;4;0;0;0;0;0;0;0;0;0;1;1;1;1;373.6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
7e82c254b5719951eb947bedf29f58067558a841;19;2;0;0;0;0;0;0;0;0;0;1;1;1;0;683.5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1ea8aa24124a01a0e9f2be709d6133a124ccda51;27;7;0;0;0;0;0;0;0;0;0;1;1;1;1;445.7;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
