NU_INSCRICAO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;TP_LINGUA;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;NU_NOTA_MT;TP_DEPENDENCIA_ADM_ESC_1.0;TP_DEPENDENCIA_ADM_ESC_2.0;TP_DEPENDENCIA_ADM_ESC_3.0;TP_DEPENDENCIA_ADM_ESC_4.0
caf6c54d8655408bf6b49c3e722f95c79a35e321;473.5;558.7;529.5;0;0.0;0.0;0.0;0.0;0.0;0.0;436.3;0;1;0;0
ba1a2d8d98a1e65d4f7962cd7aea6d408a95dec3;576.9;593.0;616.4;0;120.0;120.0;120.0;120.0;120.0;600.0;572.1;0;0;0;0
abe388c0a16253da0f07802cdbdc03b4c01e84b6;448.4;547.7;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
79dc5433ac02c010effbf86efd237711634376db;469.2;586.2;553.3;1;120.0;120.0;100.0;120.0;80.0;540.0;531.2;0;0;0;0
7523e68973d9dc87fc4cdd6b21378cfe3c70f395;555.0;605.7;541.2;0;120.0;120.0;80.0;120.0;80.0;520.0;764.6;0;0;0;0
d4533b82db739c052a5a1e7bb4877ecc02cfb1a6;506.0;550.5;499.2;0;0.0;0.0;0.0;0.0;0.0;0.0;574.8;0;0;0;0
2bdc9f71fd1c04ebfd1a33e8fb73cf1e42304d45;460.5;404.7;568.6;0;80.0;100.0;120.0;100.0;0.0;400.0;412.6;0;0;0;0
9f25c319478c436a84cae7c1bd49a148436836bf;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
1285810a2edd9a180a13bc2cf5575f156a9c7658;468.5;589.8;476.8;0;140.0;120.0;120.0;120.0;0.0;500.0;433.6;0;0;0;0
e572bbdd00f99b5fdf83aed58a78f754b6e288d1;547.0;578.9;595.8;1;180.0;160.0;180.0;200.0;200.0;920.0;405.2;0;0;0;0
c0339e5e5e32c6d2e1f9301f607b0e1eee450689;505.1;654.2;631.8;0;160.0;200.0;200.0;180.0;180.0;920.0;435.7;0;0;0;0
7b3a1a58b95c608e54cb0f2bf7572d393736067a;449.2;459.3;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2707ce6d9bb7d163b632c8c492b582c9833311d3;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
ff5eadcd05c18c0bf3cd9d9425d899c2fdd6516e;406.6;563.4;577.1;0;100.0;100.0;100.0;120.0;100.0;520.0;430.2;0;0;0;0
f2be2b40cac108a1f63d695d706e4188b5644f71;558.7;623.9;572.7;1;120.0;160.0;140.0;120.0;120.0;660.0;656.0;0;1;0;0
46d421707019ee830447a5d6904b88363bced046;498.0;495.2;447.4;1;120.0;120.0;80.0;120.0;80.0;520.0;377.7;0;0;0;0
17ae668ce9041105883e9db101d614f58d526f66;760.2;726.5;662.0;0;180.0;200.0;200.0;200.0;160.0;940.0;811.0;0;0;0;1
e7ceb09d424d7f7bbe4e6b2cd6436542089a167f;477.2;494.3;541.7;1;120.0;120.0;80.0;120.0;40.0;480.0;511.9;0;1;0;0
db81baaa8e64b29e9814660c3d1674500ce2d4f6;404.0;524.0;464.0;1;120.0;60.0;80.0;120.0;40.0;420.0;489.8;0;0;0;0
234f1a5cead857627cfc940d72aa5d569acc6cfe;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
d035bddcf96cf05656feb7585f22bf3eb6d1172b;398.4;451.9;456.0;1;120.0;100.0;100.0;100.0;80.0;500.0;467.2;0;0;0;0
904db6c5ecce2f40e8e5f49ae7e240e00b0ca76c;479.6;507.5;463.9;1;120.0;40.0;40.0;80.0;0.0;280.0;411.7;0;1;0;0
25c8eba42e585f104aba689daad7a53dbd3b91f2;433.8;411.8;431.6;1;80.0;80.0;80.0;80.0;80.0;400.0;440.1;0;0;0;0
1d2a1a1b99b3870db6c2437b4e1c6b8deaef0e63;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
76d4290304360bed17c06dcbbf02dc9ce15b6a3b;439.6;568.5;565.7;0;120.0;120.0;80.0;120.0;80.0;520.0;459.2;0;0;0;0
be4d03f0db75916adce8853a3475606c90b27399;444.4;562.6;521.2;1;80.0;80.0;80.0;80.0;40.0;360.0;366.2;0;0;0;0
6246362cb16ac0faaf2c6a82fd6590807c8d4ee1;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
586d9afd024e012a9a29e87a36c18e3284f83fed;473.2;428.3;507.2;0;120.0;100.0;100.0;80.0;80.0;480.0;394.1;0;0;0;0
d87eebfc6256cf0318981f8565be5450bb9216f0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
0f9e33f59c0253b12de55afb5dd4d4851c543c07;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
88afa222712316c198eda533aa4aefbf98479f95;536.6;588.9;601.7;0;120.0;120.0;100.0;100.0;60.0;500.0;648.2;0;0;0;1
22b9c1bcf1eebee1727fb01f12a2c0d366f8ffe9;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
af39496026ee226e4df9cd2e0b2cf6b130b9f8ae;413.3;574.7;544.7;1;100.0;80.0;80.0;80.0;40.0;380.0;443.8;0;0;0;0
c307185b4f972ae1534137bb57d44e3cba6dd7d6;433.5;509.8;461.8;1;120.0;120.0;120.0;100.0;120.0;580.0;615.2;0;0;0;0
299d9d42c6d0426ed5a0852783d6f2bcc09f5d0d;427.9;472.3;421.5;1;0.0;0.0;0.0;0.0;0.0;0.0;362.9;0;0;0;0
21ac6c25f477f98920df989d77b5005b5ebfc3e6;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
4de595261ddcaf34e59f98875487e2651fec7adc;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
d8d66f4733a7cf72a306280c2a04cba8865b11b3;565.0;541.0;520.6;0;120.0;160.0;160.0;160.0;80.0;680.0;574.2;0;0;0;0
038360561d0a6466dfa9ac56fce9fa0c0187501d;507.0;603.6;490.0;1;160.0;120.0;120.0;160.0;100.0;660.0;373.0;0;1;0;0
2506132e264a812110d4900362bbb5764e922da1;602.2;644.4;548.2;1;160.0;120.0;120.0;140.0;60.0;600.0;497.9;0;0;0;0
b7609372b00ed69b1fb8be62a56ff29c33a66c5f;582.1;648.9;613.9;0;140.0;100.0;80.0;80.0;140.0;540.0;541.7;0;1;0;0
e8f93ab69237ff45f1d082c0a8f01ed528aaf9e9;453.5;498.8;492.4;0;80.0;100.0;100.0;80.0;60.0;420.0;437.6;0;1;0;0
5a46cf7301e26c518fc39bbb693a8a2804b6cb5c;0.0;0.0;474.7;0;120.0;100.0;120.0;60.0;60.0;460.0;550.9;0;0;0;0
e44e17ad623a8fa5df2743874d85db3e9c4de27d;474.8;553.4;522.1;0;100.0;80.0;100.0;120.0;0.0;400.0;388.1;0;1;0;0
0d656f9104b46967ea4f7e6d09574e2c46944631;478.7;544.4;581.7;0;140.0;120.0;120.0;120.0;100.0;600.0;546.8;0;0;0;0
701c2e11f08cb1fc8e8ba35d53a56e52c913bfaa;480.9;476.3;556.3;1;160.0;160.0;120.0;120.0;120.0;680.0;527.5;0;0;0;0
ad917602ebc8100c5e184f66cf6ec32949746873;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
c55ea4686587206d96becf7fb7cb4fbdf3c4212c;536.3;552.9;465.7;1;120.0;100.0;80.0;120.0;40.0;460.0;372.4;0;0;0;0
98351f9133b902854a40d55d8ca88dc36dcb9ebb;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
f96875e35701842d6670145c2ba18597882e4163;520.9;531.0;520.7;0;120.0;80.0;80.0;120.0;40.0;440.0;523.1;0;0;0;0
d7e59d5fd8acc919bdae907a17263ce65452d085;446.2;559.9;538.1;0;120.0;120.0;120.0;120.0;80.0;560.0;362.1;0;0;0;0
7baed6d7b36e42a9d66f8d9a38656c54b04b3664;615.4;636.5;606.4;0;160.0;160.0;160.0;160.0;120.0;760.0;634.5;0;0;0;1
1b3ee0bb08a848a087da0bb81e768449a9843bab;501.0;575.0;496.4;0;120.0;120.0;100.0;120.0;80.0;540.0;427.5;0;0;0;0
e4203d97814e7bfb15444acdf7d780d38744d302;498.4;454.2;506.7;1;120.0;120.0;120.0;120.0;40.0;520.0;347.3;0;0;0;0
e7d735e2b31faa9c3cabfac4b9767f32db6fa46a;499.3;452.7;518.8;1;120.0;80.0;100.0;120.0;100.0;520.0;536.0;0;0;0;0
1288eb846170cf474db175bf7ad59bd6b8bdfc3a;477.8;626.7;574.6;1;100.0;100.0;80.0;100.0;20.0;400.0;638.7;0;0;0;0
dbb456e7bdd93989eddf51c24ddcdec374f46f27;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
a9c4d7275723aab3350f231a39e8b39ae0db0d75;528.9;593.6;618.3;1;160.0;160.0;160.0;160.0;80.0;720.0;675.9;0;0;0;1
add584723d71a0204c6b5653b596651e2f3e5f49;409.1;440.0;437.6;1;120.0;100.0;60.0;120.0;0.0;400.0;363.1;0;0;0;0
ef95129b1af255aec6cc1625cbb89d7d9c2d2049;399.3;570.6;563.7;1;120.0;160.0;160.0;160.0;120.0;720.0;557.6;0;1;0;0
8749c44ab73feb4dec943e35ab81fb1d60abd933;450.6;562.7;428.5;0;120.0;120.0;120.0;120.0;100.0;580.0;492.0;0;0;0;0
ec14cd93dc7bc852a22831330913687bfadde142;514.2;619.8;604.2;1;160.0;200.0;180.0;180.0;160.0;880.0;494.6;0;0;0;0
091b6a0f72229c2d1ab1451622e9ed78ec5586ed;606.9;653.7;548.1;0;160.0;160.0;140.0;160.0;100.0;720.0;581.9;0;0;0;0
7e23b3489a7c1a533fb53690b9efa6ebb0088d77;458.3;464.7;560.0;1;120.0;100.0;80.0;80.0;120.0;500.0;392.6;0;0;0;0
22215eed85c674415037bf9f1745432d298bf3e1;494.2;548.8;463.2;1;80.0;120.0;80.0;80.0;80.0;440.0;614.7;0;1;0;0
2f273884dec51b3fd49afbb5f62a8316572e132d;408.5;407.9;495.0;0;120.0;60.0;80.0;100.0;40.0;400.0;346.4;0;0;0;0
ec5437d4fe5fb179459783bec3ede01ee6d77661;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
98fe85d234a1a42acd7d8ced9c65a513f85c5d18;396.6;515.7;452.4;1;120.0;120.0;120.0;100.0;80.0;540.0;398.9;0;1;0;0
e8d4d201b029dc95026661c80c1ab9d80970ab36;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
bfba1e49d00553fd9228c2a8344aaed26a7b480f;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
595409c80bb3f68a571112e469a5bad0d8bb824b;431.8;508.9;501.8;1;100.0;80.0;80.0;80.0;20.0;360.0;446.1;0;0;0;0
c71f510444e6267d9e4b15350d6ee50752a32caf;405.8;449.6;584.2;1;160.0;120.0;120.0;120.0;60.0;580.0;395.6;0;0;0;0
d48f508aae20dfd32a5f2fff0cb57acad09fe654;517.9;625.0;613.8;0;120.0;120.0;120.0;120.0;80.0;560.0;404.9;0;0;0;0
f6d30710c50308f8566d265d9897760e041e6c82;457.1;483.8;498.8;0;80.0;120.0;100.0;100.0;80.0;480.0;518.1;0;0;0;0
cdf1599a270bece726bfb9c744070d6a858c17ee;408.2;534.3;553.4;1;120.0;120.0;120.0;120.0;0.0;480.0;426.3;0;0;0;0
bbf637f7248beec71b38cd3b2668de93a33a993c;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
a8f03350b5c63bc2d99495b970f694fffd87e72a;370.9;513.0;532.3;1;120.0;100.0;80.0;100.0;60.0;460.0;484.4;0;0;0;0
3b37efb8c64329e1801254353926caf3097d3109;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
508a7024a7e1382e647285b3bbe50c3564665e45;449.3;449.0;506.6;1;100.0;80.0;80.0;120.0;80.0;460.0;341.5;0;0;0;0
348c2ccba8771bc957f4ef631e6ef8fe3f504dca;480.4;550.8;503.8;1;140.0;120.0;120.0;100.0;120.0;600.0;411.4;0;0;0;0
c19ed95ac698577f69603bee9e3843750fe9eeb8;522.9;572.7;577.4;0;120.0;120.0;120.0;120.0;60.0;540.0;576.6;0;0;0;0
393b09bc960f16222d2cb9c7380e6888b1240aca;613.0;623.2;623.6;0;120.0;120.0;120.0;120.0;100.0;580.0;659.1;0;0;0;0
0ec76892c79c2b9c9cb2b2aa880e5c644e987fdc;455.7;576.5;584.0;1;140.0;140.0;120.0;140.0;40.0;580.0;491.3;0;0;0;0
695d8f295707939befa91204c698a323ce4e4eb8;593.3;579.7;553.7;0;160.0;160.0;180.0;160.0;120.0;780.0;464.3;0;0;0;1
d9fb6a11c0c8a22c25b919a1c8f0a5c2d6279a6f;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2cbaa4e4848fd0e6d3a46dfaa707f04b287ae1f1;399.3;449.7;428.4;1;120.0;80.0;80.0;120.0;40.0;440.0;380.8;0;1;0;0
3de4938df0b2912e139a9659b067795aa18c768e;439.0;544.7;575.6;0;120.0;120.0;120.0;120.0;80.0;560.0;567.7;0;1;0;0
43535f81da51079cb9f0f12bd4380c3ea88a9cf7;564.3;618.5;531.2;0;120.0;80.0;80.0;80.0;80.0;440.0;685.1;0;0;0;0
711f11df39967b409cd7de7251f2d1d9a01a3867;467.9;474.4;507.9;1;120.0;100.0;80.0;120.0;60.0;480.0;546.1;0;0;0;0
9f64a9b1c23bf59d52b1363d4f1eb22d07d4616b;543.8;591.8;517.1;1;140.0;120.0;120.0;140.0;80.0;600.0;574.7;0;0;0;0
702bc4df56556adae3334d928de1a0fd386fae3c;407.6;449.6;525.3;0;80.0;100.0;80.0;80.0;20.0;360.0;383.0;0;1;0;0
a2a6a28ef47efa3756ff746775c11fd0ad96bba6;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
cc16a3e52f92e64a6de029659b662c4d52a2f216;466.3;477.7;461.5;1;120.0;100.0;80.0;120.0;40.0;460.0;400.5;0;0;0;0
cac0a4827f9dbdabf81fa35d4d211111e7b8ed5d;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
128be6d8db78c90f1033d375d8ec8994cf83f376;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
16f5d445d3bcb3aef567fe4f3ca9f06e39380006;541.0;541.5;526.1;0;120.0;120.0;100.0;120.0;40.0;500.0;481.1;0;1;0;0
e3fb9b78c8ba1ca37d2b8b691f55044082a5f3f7;451.4;569.2;564.3;1;120.0;120.0;120.0;120.0;120.0;600.0;481.3;0;0;0;0
2935192bf4e8afd9c38d4d1c86391e710157ddf6;571.7;548.8;546.0;1;120.0;140.0;140.0;120.0;120.0;640.0;508.1;0;1;0;0
bab094e09123ba040fd3f59c5675cc07a758318f;584.2;550.3;589.8;0;120.0;140.0;120.0;140.0;120.0;640.0;708.1;0;0;0;0
3543a7a5fe7716c25992e0ff780943b7e8108e0a;377.2;534.9;564.3;1;120.0;120.0;80.0;120.0;60.0;500.0;416.8;0;0;0;0
f0eba70cf7012e36ec145e37590b1a774a1dc388;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
f9eb6f79dc4d54d809f7993fd620a376bdb9a8eb;428.2;481.0;518.5;1;120.0;120.0;100.0;100.0;60.0;500.0;466.0;0;1;0;0
7d50165155db9dcdb7f2279994c901569ceec5d7;421.3;481.4;477.0;0;120.0;80.0;80.0;100.0;40.0;420.0;490.0;0;1;0;0
5fcb673e0f15effe1557291f744bf62bf42276b9;485.5;542.2;564.4;0;120.0;120.0;120.0;120.0;80.0;560.0;432.6;0;0;0;0
4760deded63f5ebc28d74546c6f538c9dfc203d6;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
f0788769506fa1f35d4f9f9d911a0bae12ffab93;475.6;492.2;485.1;1;160.0;140.0;140.0;160.0;80.0;680.0;372.4;0;1;0;0
9606de60554a6fe8c797b28fee86a5322cbbfb7a;469.2;552.4;539.6;0;120.0;120.0;120.0;120.0;140.0;620.0;539.6;0;0;0;0
896b9293510fa3e13ac96483f89439eb5934b6ea;415.0;446.0;519.5;1;120.0;120.0;120.0;160.0;40.0;560.0;374.0;0;0;0;0
0dd2f2e3b224be48ffb578ef76b091c8bd22ffee;379.3;541.5;493.0;0;120.0;120.0;80.0;80.0;40.0;440.0;378.7;0;0;0;0
ef1beee1cc5158de70332acdb5062b6ba3030c80;553.1;565.3;597.4;0;120.0;120.0;120.0;120.0;120.0;600.0;425.0;0;0;0;0
266adc309e800dedab05db1ad16e79fe0f72cc02;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
9650edcfde67f96bebe84e183cdab12b2bf22dcb;460.5;565.8;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
73b3e088a8739cd00214d656da2ce94258ad2d18;436.0;648.0;574.6;1;140.0;120.0;120.0;120.0;100.0;600.0;430.0;0;0;0;0
77a668275bc88fc0e3c3844b2628ccbba5c751ce;512.5;516.8;564.3;1;120.0;120.0;100.0;120.0;100.0;560.0;359.5;0;0;0;0
be3976c44815d570de577db7fc984ad3344a39c0;439.1;384.5;428.9;1;0.0;0.0;0.0;0.0;0.0;0.0;423.8;0;0;0;0
feded1ca44909b3c0c488675b133435dd0b5c74f;507.3;489.1;478.9;1;120.0;120.0;120.0;120.0;120.0;600.0;483.7;0;1;0;0
34168916b4c54f83016ee43f7ad13577dd010387;387.5;452.0;465.0;1;120.0;120.0;100.0;120.0;100.0;560.0;387.1;0;0;0;0
f6fa6197fae8c2e41e90b3d04311f58a07e25231;431.5;507.3;442.2;1;120.0;100.0;100.0;120.0;80.0;520.0;499.0;0;1;0;0
a3de7a14d1161875948a403b0eba073845f03e3f;459.0;510.0;460.3;0;80.0;80.0;80.0;80.0;40.0;360.0;552.6;0;0;0;0
0caad642876a72ec4e67d70ca2113847e62ff91d;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
6b15f6b0d505b06ba9f39f3ebc3cc5163bb0ffd5;432.7;540.4;476.3;1;120.0;80.0;80.0;80.0;80.0;440.0;474.6;0;0;0;0
c4226460b26aa4005fb4d36ab984b9d89c1461a5;417.2;558.8;571.0;1;120.0;100.0;120.0;120.0;60.0;520.0;463.7;0;0;0;0
b54747dbe08f89b501a11d95be54814f0401d95e;547.8;528.6;548.8;0;120.0;120.0;120.0;80.0;100.0;540.0;484.2;0;0;0;0
346269c71b431b9890d3bd4d7e8c14b63c656fba;706.8;648.8;634.6;0;160.0;160.0;160.0;120.0;120.0;720.0;708.1;0;0;0;1
756cb0d65434858537e60d99e3a15ae1619f6a0b;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
01cd5e5c83d55a82b227840f0f0f2c7acb2ac3fd;393.8;534.5;494.2;1;80.0;80.0;60.0;80.0;60.0;360.0;458.1;0;1;0;0
13bc93e4d48ff0b005d73a9ee9badbcba85723ef;544.8;601.5;560.2;0;120.0;120.0;120.0;100.0;100.0;560.0;542.3;0;0;0;0
dc095757a034ae73f573706a5ffc8ee817003cf3;438.3;542.7;549.4;1;120.0;100.0;100.0;120.0;80.0;520.0;461.0;0;0;0;0
ea39f459f255a296a7a69300d280561ac2381354;409.0;523.5;549.2;1;120.0;100.0;80.0;80.0;60.0;440.0;488.2;0;0;0;0
719f8dc873756eb8ff5d0931462a2c6b1c308479;594.4;609.4;594.6;1;120.0;120.0;120.0;120.0;120.0;600.0;562.3;0;0;0;0
1eff6862706d87da479552e66b04ca6d2a257c71;645.5;635.8;593.5;0;120.0;100.0;120.0;140.0;120.0;600.0;652.8;1;0;0;0
4d397d400adfca97948b1337ef3f73cfb852d5e8;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
273885ce0d14eb4ebaf4222d2dbde8938c10d335;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
15853d64230359b48ccd695fbd7fe337cd6f240b;439.8;526.2;434.8;0;120.0;100.0;120.0;120.0;100.0;560.0;451.3;0;1;0;0
5c9d4647609b8d5e143aecd92888b856a71c30ec;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
14ca251d3f83baa0fcf1bd125c3149ef02c1d47f;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
901c1bf7fbe58e865dfadf92cc3b3bf377844cc9;443.0;559.9;558.2;0;120.0;120.0;140.0;120.0;80.0;580.0;432.0;0;1;0;0
1723679c213db2d6e6bf25ccf3bf3387abfe86cf;395.5;462.8;415.2;1;100.0;120.0;120.0;100.0;80.0;520.0;336.8;0;1;0;0
62b20b4ae772874dbafb33fccfee00430991175d;444.2;598.2;589.4;1;140.0;120.0;120.0;120.0;120.0;620.0;376.1;0;0;0;0
0e39f0643936838cb8c1d3b375f1acaa6d50817c;455.7;512.9;479.8;0;120.0;80.0;80.0;100.0;80.0;460.0;320.5;0;0;0;0
26eb700281ffeeaa4be04f7ca646dac52eb215b9;576.7;598.6;553.2;0;160.0;120.0;120.0;160.0;160.0;720.0;491.5;0;1;0;0
7d983a7c7a368d7590a12db50fca512fbe464886;457.4;542.7;408.9;1;120.0;120.0;80.0;100.0;40.0;460.0;420.7;0;1;0;0
b1c191a229c4719119ae8d1ab4f3a7374fdd0622;413.5;519.7;515.4;1;140.0;140.0;140.0;160.0;100.0;680.0;369.6;0;0;0;0
c050f7b6688525537f4fa14511961db7bba4e869;566.4;576.4;473.6;1;120.0;120.0;120.0;80.0;40.0;480.0;481.1;0;0;0;0
f3e0a2382e5a65260f0f14140fc524f8a70bdc35;492.2;344.5;491.4;1;100.0;80.0;80.0;80.0;60.0;400.0;410.2;0;1;0;0
490196630a80aadc7393270d0185371a3ed163dc;409.0;542.0;550.7;1;120.0;120.0;120.0;120.0;80.0;560.0;462.4;0;0;0;0
2fd83c4ecdfec3649c5fbc8475927c936b4001aa;457.9;544.5;508.1;1;140.0;120.0;100.0;120.0;20.0;500.0;372.3;0;0;0;0
a694225180bb780fe6532624b3da97a51c246017;439.8;348.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
1fceba70d5d2f96b396c8487ec19bcdc08c40e48;456.7;518.0;485.4;1;120.0;120.0;100.0;80.0;80.0;500.0;401.7;0;1;0;0
9acb6a87165f0951f53b1fe1350858787868dfde;402.3;545.7;503.1;0;120.0;100.0;80.0;120.0;40.0;460.0;525.2;0;0;0;0
94e950cf259d0b4adafefaceafd485fbbf4f36f8;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7eba2dea64392d69d1f8043afa450a5a9097b649;454.0;442.8;453.0;1;120.0;120.0;100.0;80.0;60.0;480.0;377.1;0;1;0;0
336d886bbd8362e0ef84e7984e74970b91171f05;510.5;511.5;426.6;0;100.0;100.0;80.0;80.0;40.0;400.0;363.5;0;1;0;0
c3674ab5dee8bf14fcc5b306bc6092b719deea35;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
f9835b4e4fb52568647fb9275b190b0714c19f3a;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
4e8fee2fbee127708460481079cd8586da630b84;430.7;534.6;595.2;0;120.0;120.0;100.0;120.0;120.0;580.0;352.5;0;0;0;0
d553aa8f5e2150a3fa4bc1e12f4644730058dbe2;625.0;638.1;612.5;0;140.0;140.0;120.0;160.0;120.0;680.0;729.9;0;1;0;0
676641002a9baa3c1923d2dfea10a3b7f68ef113;513.3;568.9;589.1;0;160.0;140.0;160.0;120.0;80.0;660.0;375.7;0;0;1;0
4aa47e49db411b2b33c26cadea4d58f7f81042eb;492.6;584.4;593.5;0;100.0;80.0;120.0;120.0;40.0;460.0;599.7;0;0;0;0
4353b8ad44a879a3ab76b1096b4e737315f8545f;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
818d0dfe12103c276d48cf9e9df2e744a5f0c889;573.5;616.6;617.4;1;160.0;120.0;120.0;120.0;140.0;660.0;547.8;0;1;0;0
c6ef7a7fa040710f81bb9a6285d2d57895f09d39;419.5;364.3;436.4;0;140.0;120.0;120.0;120.0;40.0;540.0;414.1;0;0;0;0
f478018047df1d500346235e0893f810711534c6;414.7;526.0;531.9;0;100.0;120.0;120.0;120.0;40.0;500.0;430.1;0;1;0;0
20c4530473ff61e689f4b7276fe71940e5b1b692;481.0;584.0;561.3;0;120.0;120.0;100.0;100.0;80.0;520.0;445.2;0;0;0;0
2ab26e11bbc3aaa61a0406ec624d19ddfd38dbad;588.6;636.8;616.2;0;160.0;160.0;160.0;160.0;120.0;760.0;602.4;0;0;0;0
3702242d5577d0da87bf8bf1002a93f8352904fa;545.2;584.0;581.4;1;140.0;120.0;120.0;120.0;140.0;640.0;566.8;0;0;0;0
2b10ba9a8b573f5814038f901677dd114b1f40f4;439.1;557.7;470.7;1;120.0;120.0;120.0;120.0;100.0;580.0;527.3;0;0;0;0
56cc6588978f1978d1a2aa7b3191836bafc4f6ea;416.4;490.9;411.1;1;0.0;0.0;0.0;0.0;0.0;0.0;494.4;0;0;0;0
5efb3aac1cdfcf0818b426a0a2cd657154667c37;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2cb552b0c7dc4bc4dd0e6d04aa5ef3337b743595;562.7;625.0;618.2;1;160.0;140.0;120.0;120.0;40.0;580.0;526.6;0;0;0;0
748ebfe757eb3689c8744a7a7a8849576e3ad84a;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
1dedf8b8295b8377a770fc2251c3a62f41b862d2;496.9;492.7;546.7;1;120.0;100.0;120.0;120.0;60.0;520.0;387.3;0;0;0;0
5bc43c8785201f14d5b6e3dbd38de8ff63d1fe86;421.8;526.4;367.0;0;100.0;100.0;80.0;100.0;60.0;440.0;388.0;0;0;0;0
f1c950b07b7fa58c93d85084c3b3e33bcd8d29af;602.2;660.6;586.0;0;160.0;160.0;140.0;160.0;80.0;700.0;612.4;0;0;0;1
f1cafc54ee31d81e4c8dfb9a0ae984b1f2615900;436.5;411.9;462.6;0;120.0;100.0;80.0;120.0;20.0;440.0;426.1;0;0;0;0
715c3efb8ff23b2ccc4fabf039133c7802340631;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
13ee949a50e018c67d95cce5b21eb85615fb8fd5;462.2;413.3;468.9;1;100.0;80.0;100.0;80.0;40.0;400.0;425.3;0;0;0;0
